41,49,17.135,-92.393,18.619,-92.105,0
41,533,17.135,-92.393,17.415,-92.404,0
41,549,17.135,-92.393,17.46,-92.777,0
41,592,17.135,-92.393,17.719,-92.017,0
41,661,17.135,-92.393,17.284,-92.554,0
41,700,17.135,-92.393,18.261,-92.088,0
41,711,17.135,-92.393,17.247,-92.363,0
41,816,17.135,-92.393,17.28,-92.316,0
41,952,17.135,-92.393,17.859,-91.781,0
41,1427,17.135,-92.393,17.246,-92.455,0
41,1499,17.135,-92.393,18.616,-92.229,0
41,1699,17.135,-92.393,17.804,-92.49,0
41,1777,17.135,-92.393,18.623,-92.298,0
41,1860,17.135,-92.393,17.037,-92.187,0
41,1902,17.135,-92.393,16.814,-90.886,0
41,1910,17.135,-92.393,17.554,-92.338,0
41,2039,17.135,-92.393,17.924,-91.168,0
41,2049,17.135,-92.393,17.864,-92.491,0
41,2100,17.135,-92.393,17.884,-92.482,0
41,2113,17.135,-92.393,17.789,-92.608,0
41,2194,17.135,-92.393,18.792,-91.493,0
41,2311,17.135,-92.393,17.225,-92.415,0
41,2339,17.135,-92.393,18.096,-92.142,0
41,2395,17.135,-92.393,17.303,-92.425,0
41,2414,17.135,-92.393,16.516,-90.653,0
41,2433,17.135,-92.393,17.107,-92.272,0
41,2701,17.135,-92.393,18.191,-91.042,0
41,2775,17.135,-92.393,16.817,-91.262,0
41,2917,17.135,-92.393,17.806,-91.536,0
41,2996,17.135,-92.393,17.834,-92.531,0
41,3087,17.135,-92.393,17.176,-92.333,0
41,3162,17.135,-92.393,17.738,-91.775,0
41,3345,17.135,-92.393,17.759,-92.592,0
41,3348,17.135,-92.393,17.469,-91.417,0
41,3404,17.135,-92.393,16.909,-92.092,0
41,3411,17.135,-92.393,17.525,-91.984,0
41,3560,17.135,-92.393,18.65,-91.798,0
49,533,18.619,-92.105,17.415,-92.404,0
49,549,18.619,-92.105,17.46,-92.777,0
49,592,18.619,-92.105,17.719,-92.017,0
49,661,18.619,-92.105,17.284,-92.554,0
49,700,18.619,-92.105,18.261,-92.088,0
49,711,18.619,-92.105,17.247,-92.363,0
49,816,18.619,-92.105,17.28,-92.316,0
49,952,18.619,-92.105,17.859,-91.781,0
49,1427,18.619,-92.105,17.246,-92.455,0
49,1499,18.619,-92.105,18.616,-92.229,0
49,1699,18.619,-92.105,17.804,-92.49,0
49,1777,18.619,-92.105,18.623,-92.298,0
49,1860,18.619,-92.105,17.037,-92.187,0
49,1902,18.619,-92.105,16.814,-90.886,0
49,1910,18.619,-92.105,17.554,-92.338,0
49,2039,18.619,-92.105,17.924,-91.168,0
49,2049,18.619,-92.105,17.864,-92.491,0
49,2100,18.619,-92.105,17.884,-92.482,0
49,2113,18.619,-92.105,17.789,-92.608,0
49,2194,18.619,-92.105,18.792,-91.493,0
49,2311,18.619,-92.105,17.225,-92.415,0
49,2339,18.619,-92.105,18.096,-92.142,0
49,2395,18.619,-92.105,17.303,-92.425,0
49,2414,18.619,-92.105,16.516,-90.653,0
49,2433,18.619,-92.105,17.107,-92.272,0
49,2701,18.619,-92.105,18.191,-91.042,0
49,2775,18.619,-92.105,16.817,-91.262,0
49,2917,18.619,-92.105,17.806,-91.536,0
49,2996,18.619,-92.105,17.834,-92.531,0
49,3087,18.619,-92.105,17.176,-92.333,0
49,3162,18.619,-92.105,17.738,-91.775,0
49,3345,18.619,-92.105,17.759,-92.592,0
49,3348,18.619,-92.105,17.469,-91.417,0
49,3404,18.619,-92.105,16.909,-92.092,0
49,3411,18.619,-92.105,17.525,-91.984,0
49,3560,18.619,-92.105,18.65,-91.798,0
533,549,17.415,-92.404,17.46,-92.777,0
533,592,17.415,-92.404,17.719,-92.017,0
533,661,17.415,-92.404,17.284,-92.554,0
533,700,17.415,-92.404,18.261,-92.088,0
533,711,17.415,-92.404,17.247,-92.363,0
533,816,17.415,-92.404,17.28,-92.316,0
533,952,17.415,-92.404,17.859,-91.781,0
533,1427,17.415,-92.404,17.246,-92.455,0
533,1499,17.415,-92.404,18.616,-92.229,0
533,1699,17.415,-92.404,17.804,-92.49,0
533,1777,17.415,-92.404,18.623,-92.298,0
533,1860,17.415,-92.404,17.037,-92.187,0
533,1902,17.415,-92.404,16.814,-90.886,0
533,1910,17.415,-92.404,17.554,-92.338,0
533,2039,17.415,-92.404,17.924,-91.168,0
533,2049,17.415,-92.404,17.864,-92.491,0
533,2100,17.415,-92.404,17.884,-92.482,0
533,2113,17.415,-92.404,17.789,-92.608,0
533,2194,17.415,-92.404,18.792,-91.493,0
533,2311,17.415,-92.404,17.225,-92.415,0
533,2339,17.415,-92.404,18.096,-92.142,0
533,2395,17.415,-92.404,17.303,-92.425,0
533,2414,17.415,-92.404,16.516,-90.653,0
533,2433,17.415,-92.404,17.107,-92.272,0
533,2701,17.415,-92.404,18.191,-91.042,0
533,2775,17.415,-92.404,16.817,-91.262,0
533,2917,17.415,-92.404,17.806,-91.536,0
533,2996,17.415,-92.404,17.834,-92.531,0
533,3087,17.415,-92.404,17.176,-92.333,0
533,3162,17.415,-92.404,17.738,-91.775,0
533,3345,17.415,-92.404,17.759,-92.592,0
533,3348,17.415,-92.404,17.469,-91.417,0
533,3404,17.415,-92.404,16.909,-92.092,0
533,3411,17.415,-92.404,17.525,-91.984,0
533,3560,17.415,-92.404,18.65,-91.798,0
549,592,17.46,-92.777,17.719,-92.017,0
549,661,17.46,-92.777,17.284,-92.554,0
549,700,17.46,-92.777,18.261,-92.088,0
549,711,17.46,-92.777,17.247,-92.363,0
549,816,17.46,-92.777,17.28,-92.316,0
549,952,17.46,-92.777,17.859,-91.781,0
549,1427,17.46,-92.777,17.246,-92.455,0
549,1499,17.46,-92.777,18.616,-92.229,0
549,1699,17.46,-92.777,17.804,-92.49,0
549,1777,17.46,-92.777,18.623,-92.298,0
549,1860,17.46,-92.777,17.037,-92.187,0
549,1902,17.46,-92.777,16.814,-90.886,0
549,1910,17.46,-92.777,17.554,-92.338,0
549,2039,17.46,-92.777,17.924,-91.168,0
549,2049,17.46,-92.777,17.864,-92.491,0
549,2100,17.46,-92.777,17.884,-92.482,0
549,2113,17.46,-92.777,17.789,-92.608,0
549,2194,17.46,-92.777,18.792,-91.493,0
549,2311,17.46,-92.777,17.225,-92.415,0
549,2339,17.46,-92.777,18.096,-92.142,0
549,2395,17.46,-92.777,17.303,-92.425,0
549,2414,17.46,-92.777,16.516,-90.653,0
549,2433,17.46,-92.777,17.107,-92.272,0
549,2701,17.46,-92.777,18.191,-91.042,0
549,2775,17.46,-92.777,16.817,-91.262,0
549,2917,17.46,-92.777,17.806,-91.536,0
549,2996,17.46,-92.777,17.834,-92.531,0
549,3087,17.46,-92.777,17.176,-92.333,0
549,3162,17.46,-92.777,17.738,-91.775,0
549,3345,17.46,-92.777,17.759,-92.592,0
549,3348,17.46,-92.777,17.469,-91.417,0
549,3404,17.46,-92.777,16.909,-92.092,0
549,3411,17.46,-92.777,17.525,-91.984,0
549,3560,17.46,-92.777,18.65,-91.798,0
592,661,17.719,-92.017,17.284,-92.554,0
592,700,17.719,-92.017,18.261,-92.088,0
592,711,17.719,-92.017,17.247,-92.363,0
592,816,17.719,-92.017,17.28,-92.316,0
592,952,17.719,-92.017,17.859,-91.781,0
592,1427,17.719,-92.017,17.246,-92.455,0
592,1499,17.719,-92.017,18.616,-92.229,0
592,1699,17.719,-92.017,17.804,-92.49,0
592,1777,17.719,-92.017,18.623,-92.298,0
592,1860,17.719,-92.017,17.037,-92.187,0
592,1902,17.719,-92.017,16.814,-90.886,0
592,1910,17.719,-92.017,17.554,-92.338,0
592,2039,17.719,-92.017,17.924,-91.168,0
592,2049,17.719,-92.017,17.864,-92.491,0
592,2100,17.719,-92.017,17.884,-92.482,0
592,2113,17.719,-92.017,17.789,-92.608,0
592,2194,17.719,-92.017,18.792,-91.493,0
592,2311,17.719,-92.017,17.225,-92.415,0
592,2339,17.719,-92.017,18.096,-92.142,0
592,2395,17.719,-92.017,17.303,-92.425,0
592,2414,17.719,-92.017,16.516,-90.653,0
592,2433,17.719,-92.017,17.107,-92.272,0
592,2701,17.719,-92.017,18.191,-91.042,0
592,2775,17.719,-92.017,16.817,-91.262,0
592,2917,17.719,-92.017,17.806,-91.536,0
592,2996,17.719,-92.017,17.834,-92.531,0
592,3087,17.719,-92.017,17.176,-92.333,0
592,3162,17.719,-92.017,17.738,-91.775,0
592,3345,17.719,-92.017,17.759,-92.592,0
592,3348,17.719,-92.017,17.469,-91.417,0
592,3404,17.719,-92.017,16.909,-92.092,0
592,3411,17.719,-92.017,17.525,-91.984,0
592,3560,17.719,-92.017,18.65,-91.798,0
661,700,17.284,-92.554,18.261,-92.088,0
