0.391,0,0,0
0,28.919,5.428,0
0,0,0,0
0.746,0,0,0
0.2905,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.7445,0.9585,2.3295,0
1.787,0,0,0
0.2665,0.2665,9.6675,0
0.9145,0,0,0
0.137,0,0,0
0.566,0,0,0
0.5415,0,0,0
1.4345,0,0,0
0.7705,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.8565,0,0,0
0.8345,0,0,0
0,0,0,0
0.7095,0,0,0
1.249,1.1635,0,0
0,0,0,0
