0,0,0,0
1.2125,0,0,0
0,0,0,0
0,0,0,0
0.2705,0,0,0
0.0125,0,0,0
0.4995,0,0,0
0.049,0,0,0
0.2965,0,0,0
1.0335,0,0,0
0.925,0,0,0
1.8035,0,0,0
0.167,0,0,0
0.314,0.6575,0.259,0
0,0,0,0
2.1155,0,0,0
