0.1705,0.8685,0.572,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.2485,0,0,0,0,0,0,0,0,0
1.716,0,0,0,0,0,0,0,0,0
2.979,3.504,0.1745,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2.434,0,0,0,0,0,0,0,0,0
0.815,0.0715,4.935,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.0885,0,0,0,0,0,0,0,0,0
1.218,0,0,0,0,0,0,0,0,0
0.4095,0.321,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.224,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.75,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.9335,0,0,0,0,0,0,0,0,0
0.3085,0,0.371,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.151,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,3.0095,8.8818e-16,0,0,0,0,0,0,0
0.1605,0,0,0,0,0,0,0,0,0
1.1715,0.3525,1.3505,0,0,0,0,0,0,0
0.3615,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.0035,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.6875,0,2.018,0,0,0,0,0,0,0
0.0345,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.331,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2.466,1.3085,0.098,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
3.61,0.6835,0.6935,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1.856,0.631,0.631,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.321,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.8655,0.865,5.436,0,0,0,0,0,0,0
0.4035,0.1615,0.978,0,0,0,0,0,0,0
0,0,2.674,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.4085,0,0.509,0,0,0,0,0,0,0
1.9965,0,0,0,0,0,0,0,0,0
0.072,0,0,0,0,0,0,0,0,0
0.665,0,0,0,0,0,0,0,0,0
2.2095,0,0,0,0,0,0,0,0,0
0,1.4915,0.0005,0,0,0,0,0,0,0
3.056,0,0,0,0,0,0,0,0,0
0.84,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.139,0,0,0,0,0,0,0,0,0
4.279,0,0,0,0,0,0,0,0,0
0.0005,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2.678,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.8235,0,0,0,0,0,0,0,0,0
1.95,0,0,0,0,0,0,0,0,0
0.2885,0,0,0,0,0,0,0,0,0
5.501,0,0,0,0,0,0,0,0,0
0.957,0,0,0,0,0,0,0,0,0
0.8665,0,0,0,0,0,0,0,0,0
0.31,0.785,0.3095,0,0,0,0,0,0,0
2.1485,4.5815,0.4095,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2.3245,0,0.5155,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.625,0,2.116,0,0,0,0,0,0,0
0.305,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2.1445,0,0,0,0,0,0,0,0,0
0.2865,0,0,0,0,0,0,0,0,0
0.5115,0,0,0,0,0,0,0,0,0
1.234,1.1705,0.9385,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2.023,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.4705,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.027,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.472,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1.947,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.5935,0,0,0,0,0,0,0,0,0
0.292,1.5825,0.2195,1.5265,0.154,0.6275,1.825,0.0825,1.057,0
0.1815,0.99,0.177,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
