0,0,0,0,0,0,0,0,0,0
1.8395,0,0,0,0,0,0,0,0,0
0.2715,0,3.9065,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.516,6.5955,0,0,0,0,0,0,0,0
0,1.688,0,1.579,0.9575,0.034,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.1805,0,0,0,0,0,0,0,0,0
2.018,2.3045,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1.4685,0,0,0,0,0,0,0,0,0
0.034,0.034,7.7155,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.7685,0.06,3.646,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2.703,4.94,6.8415,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1.219,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1.5335,0,0,0,0,0,0,0,0,0
1.166,0,0,0,0,0,0,0,0,0
7.1925,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.067,0.315,0.34,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2.4575,0,0,0,0,0,0,0,0,0
5.823,0.324,6.5795,0.324,0.324,1.7295,0,0,0,0
0.058,1.777,0.058,0.0585,2.1595,0.058,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.323,0,0,0,0,0,0,0,0,0
2.9465,4.59,1.6885,0,0,0,0,0,0,0
0.134,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.4835,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.585,0,0,0,0,0,0,0,0,0
3.9605,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.3645,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1.3875,0.2685,0,0.531,0,0.9475,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1.598,3.5575,3.816,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2.48,0,0,0,0,0,0,0,0,0
0.003,0,0,0,0,0,0,0,0,0
0.2305,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.2555,0.826,0.1355,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.5125,0,0,0,0,0,0,0,0,0
0.743,0.743,1.598,0,0,0,0,0,0,0
0.174,0,0,0,0,0,0,0,0,0
0.4655,0,0.177,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.1435,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0.7015,0.432,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,5.113,1.329,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.8225,0,1.8785,0,0,0,0,0,0,0
0.1135,0,0,0,0,0,0,0,0,0
0.0945,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.1685,0.47,1.2545,0,0,0,0,0,0,0
0.425,0,0,0,0,0,0,0,0,0
0.0535,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2.033,0.8315,0,0,0,0,0,0,0,0
0.058,0,0,0,0,0,0,0,0,0
0.8345,1.652,3.6685,0.2195,0.5295,1.4165,0.49,1.9705,2.7625,0.2145
0,0,0,0,0,0,0,0,0,0
