0,0,0,0
0,0,0,0
0.36,0,0,0
2.6815,0,0,0
0.5585,0,0,0
0.2085,0,0,0
0,0,0,0
0.3105,0.082,0.5425,0
0,0,0,0
0,0,0,0
0.663,0,0,0
1.9735,0,0,0
0,0,0,0
14.12,0,0,0
0,0,0,0
3.5215,0.015,1.9335,0
0,0,0,0
0,0,0,0
0.993,0,0,0
0,0,0,0
0,0,0,0
0.59,0,0,0
0,0,0,0
0,3.2005,0.3035,0
2.2855,0,0,0
0,0,0,0
1.0285,0,0,0
