0.324,0,0,0
0,0,0,0
0.004,0,0,0
18.08,0,0,0
0.066,0.066,26.349,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.9595,0,0,0
0,0,0,0
0,0,0,0
0.0165,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.3635,0,0,0
0,0,0,0
0.0145,0,20.32,0
0.683,21.292,5.499,0
1.3985,0,0,0
8.3455,0,0,0
0,0,0,0
0.4135,0,0,0
3.991,0,0,0
0,0,0,0
0,0,0,0
0.9325,0.002,0,0
0.526,0,0,0
0.005,2.1825,0.753,0
0.265,17.938,0.076,0
2.592,2.3655,1.3135,0
