2.113,0,0,0,0,0,0,0,0,0
0.1525,0,0,0,0,0,0,0,0,0
0.072,0,0,0,0,0,0,0,0,0
0,3.11,0.666,0,0,0,0,0,0,0
0.4935,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.775,1.395,0.392,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.467,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
5.9125,1.9125,1.9205,0,0,0,0,0,0,0
0.3045,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
3.606,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.575,0,0.575,2.7385,0,1.6925,0.815,1.3275,0.4235,0.819
3.5675,0.4815,4.296,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.5025,0,0,0,0,0,0,0,0,0
1.787,0,0,0,0,0,0,0,0,0
0.6445,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.223,0,0,0,0,0,0,0,0,0
2.871,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.9055,0,0,0,0,0,0,0,0,0
0.5595,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.146,0,0,0,0,0,0,0,0,0
1.049,1.1785,0.3925,0,0,0,0,0,0,0
0.148,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1.061,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,2.6385,0,0,0,0,0,0,0
0.572,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1.418,2.4095,1.7865,0,0,0,0,0,0,0
0.926,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.222,0.08,3.9425,0.217,0.5195,0.5645,0,0,0,0
0.0545,1.4575,0.236,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.5285,7.9135,0,0,0,0,0,0,0,0
0.656,1.9185,0.8745,0,0,0,0,0,0,0
1.108,0,0,0,0,0,0,0,0,0
0,0.9695,1.074,0,0,0,0,0,0,0
0.1235,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.0005,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1.549,0,0,0,0,0,0,0,0,0
3.3325,1.4975,0.144,0,0,0,0,0,0,0
0.8865,0,0,0,0,0,0,0,0,0
0.444,0,0,0,0,0,0,0,0,0
0.8475,0.9185,0.382,0,0,0,0,0,0,0
0,0.4585,0,0,0,0,0,0,0,0
1.6585,0,0,0,0,0,0,0,0,0
