0,0,0,0,0,0
0,1.2405,9.785,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.5025,0,0,0,0,0
0,0,0,0,0,0
0.503,0,0.503,0.404,0.7225,2.034
0,0,0,0,0,0
4.059,0,0,0,0,0
0.182,0.182,0.9615,0.9495,2.1895,0.849
0.382,0,0,0,0,0
0.091,0,0,0,0,0
4.1345,6.691,2.096,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.544,2.1375,0,0,0,0
0,0,0,0,0,0
2.859,0,0,0,0,0
1.4125,0,0,0,0,0
2.405,0,0,0,0,0
6.4925,0,0,0,0,0
5.853,0,0,0,0,0
3.297,0,0,0,0,0
0,0,0,0,0,0
40.596,0.1985,0.1395,0,0,0
0,0,0,0,0,0
0.5285,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.2905,0,0,0,0,0
0,0,0,0,0,0
0.643,0,0,0,0,0
0,0.817,38.654,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.826,0,0,0,0,0
0,0,0,0,0,0
2.61,0,0,0,0,0
5.773,0,0,0,0,0
0,0,0,0,0,0
0.792,0,0,0,0,0
0,0,0,0,0,0
7.364,2.289,1.203,0,0,0
1.0015,0,0,0,0,0
2.814,0,0,0,0,0
