1.387,0,0,0
0,0,0,0
0.705,0,0,0
0.163,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.8545,0,0,0
10.729,0,0,0
0.193,0,0,0
0.4705,0,0,0
3.2175,0,0,0
1.2735,0,0,0
2.5325,0,0,0
0.916,0,0,0
17.708,0.2165,0.2165,0
0,0,0,0
