0.532,0,0,0
0.811,3.693,1.1665,0
0.1965,0,21.161,0
17.033,0,0,0
1.092,0,0,0
0,0,0,0
3.8305,0,0,0
7.4685,0,0,0
0,0,0,0
0.2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
35.595,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0965,6.864,0.119,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.518,4.1305,8.4755,0
0.5155,0,0,0
0,0,0,0
0.437,0.7305,1.07,0
0,0,0,0
0.2415,0,0,0
1.407,0,0,0
0.2905,0,0,0
25.977,0,0,0
2.6245,0,0,0
1.1145,0,0,0
0,0,0,0
1.6005,0,0,0
0.075,0.215,6.635,0
0,3.8685,0.9255,0
8.8115,7.452,4.916,0
5.1905,5.821,11.341,0
