0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.429,0,1.842,0,0,0
0,0,0,0,0,0
0.5995,0.1055,1.667,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0005,0.0005,2.701,3.5865,0.01,0.692
0.4,0,0,0,0,0
1.4,0,0,0,0,0
0,0,0,0,0,0
0.676,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.609,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
12.055,0,0,0,0,0
2.0185,0,0,0,0,0
0,0,0,0,0,0
1.6785,0,0,0,0,0
0.415,0,0,0,0,0
0.222,0,0,0,0,0
4.4365,0,0,0,0,0
0.356,0,0,0,0,0
0,0,0,0,0,0
4.7285,0,0,0,0,0
0,0,0,0,0,0
1.52,0,0,0,0,0
2.7925,0,0,0,0,0
1.953,0.1665,2.54,0.181,0.261,4.0815
0,0,0,0,0,0
0.2695,0,0,0,0,0
0.8735,0,0,0,0,0
0.0425,0,0,0,0,0
14.887,0,0,0,0,0
1.4275,0,0,0,0,0
0.5185,0,0,0,0,0
0,0,0,0,0,0
3.166,0,0,0,0,0
0,0,0,0,0,0
0.849,13.473,0.4275,0,0,0
0,0,0,0,0,0
1.1855,0,0,0,0,0
0,0,0,0,0,0
1.8855,0,0,0,0,0
0,1.2845,1.5065,0,0,0
0,0,0,0,0,0
2.481,0,0,0,0,0
0.814,2.3965,1.2145,0,0,0
0.434,0,0,0,0,0
0,0,0,0,0,0
0.443,0,0,0,0,0
0,0,21.583,0,0,0
0.8735,0,0,0,0,0
0.8475,0,0,0,0,0
0.3175,0,0.3865,1.0805,0.54,1.3655
0,1.926,2.0715,0,0,0
0.653,1.318,4.475,0,0,0
0,2.8075,0.1205,0,0,0
