0.557,0,0,0,0,0
0,0,0,0,0,0
0.1745,0,0,0,0,0
1.0115,0,0,0,0,0
0.389,0,0,0,0,0
0,0,0,0,0,0
3.135,0,0,0,0,0
0,0,0.297,0,0,0
7.338,4.805,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.9545,2.63,1.118,0,0,0
1.046,0,0,0,0,0
0.327,0.169,0,0,0,0
0,0,0,0,0,0
1.216,0,0,0,0,0
0,0,0,0,0,0
0.355,0,0,0,0,0
0,0,0,0,0,0
12.474,4.2945,0,0,0,0
2.4745,0,0,0,0,0
2.7545,0,0,0,0,0
1.625,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.891,0,0,0,0,0
0,0,0,0,0,0
2.9065,0,0,0,0,0
0.4255,0,0,0,0,0
0,0,0,0,0,0
1.743,0,0,0,0,0
1.296,0,0,0,0,0
2.3535,0,0,0,0,0
2.924,0,0,0,0,0
0,3.2715,4.2125,3.1145,3.989,0.5795
0,0,0,0,0,0
0,0,0,0,0,0
0.1755,0,0,0,0,0
5.3045,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.889,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.0005,0,0,0,0,0
3.213,0,0,0,0,0
1.1055,0,0,0,0,0
0,0,0,0,0,0
6.1115,0,0,0,0,0
0.9085,0,0,0,0,0
0.3265,0,0,0,0,0
0,0,0,0,0,0
2.5545,0,0,0,0,0
0.4485,0,0,0,0,0
0.436,0,0,0,0,0
4.378,0.029,0.029,0,0,0
0,0,0,0,0,0
0.6495,0,0,0,0,0
1.2035,0,0,0,0,0
0.296,0,0,0,0,0
6.0715,0,0,0,0,0
5.6575,1.836,0.032,0,0,0
3.0965,0,0,0,0,0
4.6615,1.0615,0.331,0,0,0
1.612,0,0,0,0,0
1.017,0,0,0,0,0
1.1425,0.662,0.8455,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.1295,6.27,1.56,0.9525,0.1575
2.0115,0,0,0,0,0
3.713,0,0,0,0,0
4.4335,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.4335,0,0,0
0.075,2.3285,0.165,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.1475,3.905,1.3545,0,0,0
0,3.239,0.7475,0.5575,0.2495,2.354
2.75,0,0,0,0,0
