0,0,0,0
0,0,0,0
1.0385,0,0,0
1.504,0,0,0
0.103,0,0,0
20.959,0,0,0
0,0,0,0
0,0,0,0
6.561,0,0,0
0,0,0,0
0.095,0,0,0
0,0,0,0
0,3.012,1.035,0
0,0,0,0
0.4545,0.3565,0.092,0
2.331,0,0,0
3.3205,0.03,0.0535,0
0.544,1.9335,0.5445,0
0,5.015,0,0
0,0,0,0
9.4865,0.841,0.277,0
0.8765,0,0,0
