5.065,4.824,0.8515,0,0,0
2.125,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.584,7.3755,1.943,0,0,0
9.477,0,0,0,0,0
0,1.109,1.412,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.883,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3.953,0,0,0,0,0
2.7565,0,0,0,0,0
0,0,0,0,0,0
0.334,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.174,0,0,0,0,0
14.889,0,0,0,0,0
0,0,0,0,0,0
1.136,0,0,0,0,0
1.4125,0,0,0,0,0
6.543,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
4.281,0.228,0.4545,0.2275,0.4545,1.8295
0.011,0,0.898,0,0,0
1.7245,0,0,0,0,0
0,3.696,1.341,0,0,0
