5.416,0,0,0,0,0
1.008,0,0,0,0,0
0.118,0,0,0,0,0
5.4595,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5.478,0.316,0.903,0,0,0
0,0,0,0,0,0
0.064,0,0,0,0,0
0,0,0,0,0,0
5.936,0,0,0,0,0
0,0,0,0,0,0
0.1545,0,0,0,0,0
4.4825,1.07,1.26,1.018,1.225,0.0765
0,0,0,0,0,0
2.449,0,0,0,0,0
0,0,0,0,0,0
2.2265,0,0,0,0,0
11.489,0,0,0,0,0
0.27,1.1605,0.4465,0,0,0
0.193,2.629,0.125,0,0,0
0.3805,6.174,11.005,0,0,0
0.0745,0,0,0,0,0
0,0,0,0,0,0
5.1145,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.6305,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
11.996,0.5945,0.594,0,0,0
0,0,0,0,0,0
0.348,0,0,0,0,0
1.266,0,0,0,0,0
0,0,0,0,0,0
2.8725,0,0,0,0,0
0,0,0,0,0,0
0.2695,0,0,0,0,0
1.0785,0,0,0,0,0
0.437,0.437,4.163,0,0,0
9.4805,0,0,0,0,0
0,0,0,0,0,0
2.828,0,0,0,0,0
0,0,0,0,0,0
1.202,0,0,0,0,0
2.1305,0.531,0.531,0,0,0
0.3065,0,0,0,0,0
0,0,0,0,0,0
2.661,0.55,9.459,7.1955,12.109,7.3455
1.532,0,8.6285,0,0,0
0.471,0,0,0,0,0
0,0,0,0,0,0
1.01,10.321,0,0,0,0
