0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.06,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.5275,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
3.067,0.0125,0.0125,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
3.193,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.133,0,0,0,3.779,0.368,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2.201,0,0,0,0,0,0,0,0,0
1.9985,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.181,0,0,0,0,0,0,0,0,0
0.541,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.7305,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.5085,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.622,0,0,0,0,0,0,0,0,0
0.1355,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.2195,0,0,0,0,0,0,0,0,0
0.275,0,0,0,0,0,0,0,0,0
0.1005,0,0,0,0,0,0,0,0,0
0.0375,0,0,0,0,0,0,0,0,0
2.21,0,0,0,0,0,0,0,0,0
1.3885,0,0,0,0,0,0,0,0,0
0.027,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.337,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.109,1.4055,3.787,0,0,0,0,0,0,0
3.547,1.8825,0.4925,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.289,0,0,0,0,0,0,0,0,0
0.8625,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.899,0.9985,2.7085,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.204,0.234,0.1385,0,0,0,0,0,0,0
0,6.01,0.854,0.922,0.003,0.192,0,0,0,0
0.7725,0,0,0,0,0,0,0,0,0
0.473,0,0,0,0,0,0,0,0,0
0.6405,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.0255,0.723,6.493,0,0,0,0,0,0,0
1.0305,0,0,0,0,0,0,0,0,0
0.089,0.4405,0.964,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,2.6365,0.371,0.9285,0.387,0,0,0,0
0.948,0,0,0,0,0,0,0,0,0
