0,0,0,0,0,0
0,0,0,0,0,0
0.0985,0,0,0,0,0
3.9235,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.3575,2.1605,0.3395,0,0,0
0,0,0,0,0,0
0.4635,0.169,0.0265,0,0,0
0,0,0,0,0,0
0.694,0,0,0,0,0
0,0,0,0,0,0
1.0165,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.9325,0.5215,0.832,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.285,0,0,0,0,0
0.9335,0,0,0,0,0
1.792,0,0,0,0,0
0.069,0,0.648,0,0,0
0.094,0.0695,1.3435,0.817,0,0.069
0.23,0.4405,0.037,0,0,0
0,0,0,0,0,0
0.9205,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.2495,0,0,0,0,0
0.7115,0,0,0,0,0
0.007,0,0,0,0,0
1.226,0,0,0,0,0
0.2245,0,0,0,0,0
1.266,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.098,0,0,0,0,0
0.715,0.817,0.019,0,0,0
1.728,0,0,0,0,0
1.293,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.206,0,0,0,0,0
0,1.324,1.324,0,0,0
0,0,0,0,0,0
1.5415,0,0,0,0,0
0.1805,0.592,0.1785,0,0,0
0.047,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.8795,0,0,0,0,0
0.282,0,0,0,0,0
1.255,0,0,0,0,0
0.5825,0.222,0.7665,0,0,0
0.368,0,0,0,0,0
0,0,0,0,0,0
0.2475,0,0,0,0,0
0.635,0,0,0,0,0
0,0,1.36,0,0,0
0,0,0,0,0,0
0.3545,0,0,0,0,0
2.535,0.8955,5.0595,0.026,1.0495,3.067
0.2695,0.199,0.314,0,0,0
0.292,1.051,0.1815,0,0,0
0,0,0,0,0,0
1.7605,2.035,1.574,0,0,0
0,0.3095,0.109,0,0,0
0,0.5715,0.8885,0,0.3245,0
0.257,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.867,0.25,0.25,0,0,0
0.2565,0.2565,3.8705,0,0,0
0,0.087,0.2,0,0,0
0,0,0,0,0,0
0.06,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.693,2.4095,0.7415,0.862,1.8835,0.6915
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.1515,1.2305,0.314,0,1.2895,1.092
0.7035,0,0.8005,0,0,0
0.6585,1.3735,1.5165,0.554,2.9225,0.357
1.2345,0,0.2595,0,0,0
1.706,0,0,0,0,0
0,0,0,0,0,0
1.8185,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.277,3.3815,0.023,0,0,0
3.7625,1.8165,1.231,0,1.869,0
3.325,0,0,0,0,0
0,0,0,0,0,0
2.134,0,0,0,0,0
0.6485,0,0,0,0,0
0,0,0,0,0,0
1.92,5.5485,1.107,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.4475,0.699,4.1205,1.4825,1.5675,0.195
