0.0005,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2.896,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.2245,0,0,0,0,0,0,0,0,0
0.086,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.31,1.8845,0.838,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.1245,0,0,0,0,0,0,0,0,0
0.402,0,0,0,0,0,0,0,0,0
5.7155,0,0,0,0,0,0,0,0,0
1.2245,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.091,0.091,0.723,0,0,0,0,0,0,0
5.7625,0,0,0,0,0,0,0,0,0
0.0395,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1.7845,0,0,0,0,0,0,0,0,0
1.9845,0,0,0,0,0,0,0,0,0
0.339,0,0,0,0,0,0,0,0,0
0.1695,0,0,0,0,0,0,0,0,0
7.96,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.0265,0,0,0,0,0,0,0,0,0
8.1275,12.128,8.1355,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.5865,0,0,0,0,0,0,0,0,0
0.137,0,0,0,0,0,0,0,0,0
0.1815,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.3255,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.601,0.1445,0.0795,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.032,0,1.7325,0,0,0,0,0,0,0
0.6825,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2.0785,0.975,0.5575,0.918,0.5585,1.5355,0,0,0,0
0.37,0,0,0,0,0,0,0,0,0
0.042,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1.723,0,0,0,0,0,0,0,0,0
0.029,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
5.7975,0.037,0.037,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.389,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1.0275,0,0,0,0,0,0,0,0,0
0.578,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2.2204e-16,0,0,0,0,0,0,0,0,0
0.283,0.638,0.9095,0,0,0,0,0,0,0
0.537,0.2885,0.1405,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.648,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.415,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1.7315,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
3.956,0,0,0,0,0,0,0,0,0
0.8795,0,0.2075,0,0,0,0,0,0,0
0.1905,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.15,0,0,0,0,0,0,0,0,0
0.9065,0,0,0,0,0,0,0,0,0
3.1535,0.6305,4.8345,0.0855,3.112,0.5865,0,0,0,0
0,0.143,3.077,1.421,0.143,0.463,0.451,0.1435,0.138,1.196
0.583,0.366,0.366,0,0,0,0,0,0,0
1.024,0,0,0,0,0,0,0,0,0
1.161,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.1945,0,0,0,0,0,0,0,0,0
4.761,7.6605,0.6415,0,0,0,0,0,0,0
0.699,0.495,1.8235,2.2155,2.0205,1.4085,0,0,0,0
0.409,0.458,0,0,0,0,0,0,0,0
0.5275,3.4505,2.6165,0,0,0,0,0,0,0
