3.097,0,0,0,0,0
0.221,0.221,2.87,2.3135,0.219,0
11.082,0,0,0,0,0
0,0,0,0,0,0
0,0,0.023,0,0,0
11.852,0,0,0,0,0
6.194,0,0,0,0,0
0,0,0,0,0,0
4.983,4.983,3.338,0,0,0
0,0,0,0,0,0
6.7555,0,0,0,0,0
0,0,0,0,0,0
12.912,0,0,0,0,0
0,0,0,0,0,0
0.161,0,0,0,0,0
0,0,0,0,0,0
0.093,0,0,0,0,0
4.3945,15.046,4.3945,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.1755,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.4435,0,0,0,0,0
0,0,0,0,0,0
0.5255,2.639,0.449,0,0,0
0,0,0,0,0,0
1.816,0,0,0,0,0
0,0,0,0,0,0
0.292,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.303,0,0,0,0,0
1.149,0.569,0.6695,0,0,0
0.7175,0,0,0,0,0
0.0935,0,0,0,0,0
0.3335,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.6535,1.357,2.499,0,0,0
5.6935,0,0,0,0,0
0,0,0,0,0,0
0.25,0,0,0,0,0
0,0,0,0,0,0
0,0.502,0.5055,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0675,0,0,0,0,0
1.231,0,0,0,0,0
0,0,0,0,0,0
0.67,0,0,0,0,0
0.366,3.9605,0.3595,3.9605,0.3595,0.3595
2.108,1.1675,0.078,0.0765,1.8285,0.078
9.1615,0.5405,2.545,0.54,2.5445,1.093
0.379,1.7665,0.2435,0,5.372,0
0,0,0,0,0,0
