25.715,4.0015,3.5565,0,0,0
0,0,0,0,0,0
12.552,0,0,0,0,0
0,0,0,0,0,0
0.437,0,0,0,0,0
0,0,0,0,0,0
3.111,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.173,0,0,0,0,0
0.156,5.777,2.918,0,0,0
1.6415,0,0,0,0,0
0,0,0,0,0,0
14.894,0.0305,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.2545,0,0,0,0,0
0.087,0,0,0,0,0
2.3285,0,0,0,0,0
0,6.5615,1.7195,0,0,0
4.718,0.203,0.0765,0,0,0
2.1645,16.184,1.47,0,0,0
0,0,0,0,0,0
0,0.354,0,9.9025,19.535,4.936
