0.315,0.185,0.315,0,0.4905,0.1925
4.6235,0.147,0.1655,0,0,0
0.991,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.5195,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.411,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.0305,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.537,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.74,0,0,0,0,0
0,0,0,0,0,0
1.9125,1.136,0.715,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.6125,0,0,0,0,0
1.9715,0.086,1.2695,0,0,0
0.212,0,0,0,0,0
1.4905,0,0,0,0,0
0.09,0,0,0,0,0
0.8925,3.1565,0.473,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3.0155,0,0,0,0,0
1.4665,0.857,0,2.34,0.0225,4.8735
0.2385,0,0,0,0,0
0,0,0,0,0,0
1.089,1.553,1.5525,1.089,1.089,2.708
1.1285,0,0,0,0,0
0.156,0,0.378,0,0,0
0,0,0,0,0,0
0.396,1.973,0.963,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,2.1815,2.424,0,0,0
0.959,1.086,0.3815,0,0.669,0.0855
0,0,0,0,0,0
0.448,0,0,0,0,0
0,0,0,0,0,0
1.1135,0,0.6745,0,0,0
1.0415,0,0,0,0,0
0.0485,0,0,0,0,0
1.3175,1.583,0.731,0,0,0
0.172,0,0,0,0,0
0,0,0,0,0,0
0.074,0.4105,0.0375,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.9035,0,0,0,0,0
0.6955,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.9425,0,0,0,0,0
0,0,0,0,0,0
0.3145,0,0,0,0,0
0,0,0,0,0,0
1.6355,0,0,0,0,0
0.5,0,0,0,0,0
0,0,0,0,0,0
0.1455,0,0,0,0,0
0.452,0,0,0,0,0
0,0,0,0,0,0
0.0205,0,0,0,0,0
0.2975,0.558,0.9525,0,0,0
0.637,0,0.645,0.8365,2.9995,0.837
0.1165,0,0,0,0,0
0.0935,0.5665,0.091,0,0,0
0,0,0,0,0,0
0.7625,0.591,0.2545,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0725,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.5255,1.852,1.8155,0,0,0
0,0,0,0,0,0
0.2485,0,0.098,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.221,0,0.35,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.12,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.038,1.87,0.038,0,0,0
0.0095,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.366,0,0,0,0,0
0,0,0,0,0,0
0.551,0,0,0,0,0
0,0,0,0,0,0
0.434,0.0045,0.012,0,0,0
0.2915,0,0,0,0,0
1.1355,0,0,0,0,0
0.555,0,0,0,0,0
0.602,0,0,0,0,0
2.07,0,0,0,0,0
1.4435,1.45,0.3915,0,0.8665,0
0,0,0,0,0,0
0.2495,0,0,0,0,0
2.329,1.585,0.243,0,0,0
0.7045,0,0,0,0,0
0,0,0,0,0,0
0.4235,0,0,0,0,0
0.807,0,1.1415,0,0,0
0.121,0,0,0,0,0
2.9665,0,0,0,0,0
0.5165,0.492,0.471,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.196,0,0,0,0,0
0.511,0.1615,1.102,2.1275,0.327,1.4425
0,0,0,0,0,0
0.537,0,0,0,0,0
1.434,0,0,0,0,0
0,0,0,0,0,0
0.122,0,0,0,0,0
1.6615,0,0,0,0,0
0,0,0,0,0,0
0.629,0,0,0,0,0
0.74,0,0,0,0,0
0.8265,0,0,0,0,0
0,1.2605,0.1785,0,0,0
0,0,0,0,0,0
0.5465,0,0,0,0,0
0,0,0,0,0,0
0.1335,0.449,0,0,0,0
0,0,0,0,0,0
0.238,1.5485,0.5085,0,0,0
0.5295,0,1.162,0,2.119,0
1.527,0,0,0,0,0
0.445,0,0,0,0,0
2.0415,0.5555,2.0775,1.1855,0,1.7105
1.7875,0,0,0,0,0
0,0,0,0,0,0
0,1.0615,0.547,0,0,0
2.9145,0,0,0,0,0
0.7445,2.416,0,0.332,0.9925,0
0,0,0,0,0,0
1.677,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.5965,2.661,0.4725,0,0,0
