0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3815,2.4325,4.181,0,0,0,0,0,0,0,0,0,0,0,0
1.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.078,0.857,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.521,4.8345,1.6815,0,0,0,0,0,0,0,0,0
0.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6305,0.001,16.007,2.5885,1.29,2.4235,0.076,0.8845,0.5885,0.076,2.339,0.5885,2.5885,1.29,1.29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
