3,2118,43,9.425,5.0141
65,2086,43,12.63,8.5416
101,654,43,10.841,4.8608
186,1834,43,37.455,19.026
305,359,43,17.54,12.775
340,986,43,2.118,1.1518
408,2405,43,3.115,1.6734
417,1146,43,28.286,16.582
532,1312,43,2.767,0.86645
554,1281,43,6.763,2.6801
587,2009,43,39.689,11.174
608,1695,43,11.411,6.4547
699,986,43,19.231,6.3575
713,877,43,7.031,4.0654
796,1240,43,10.094,6.2699
806,347,43,7.944,5.4469
836,1360,43,5.75,2.6362
1065,51,43,19.569,11.702
1159,3362,43,21.949,13.564
1225,1747,43,2.558,1.5861
1273,800,43,5.163,3.6081
1319,2428,43,4.021,2.9025
1421,2644,43,26.21,15.184
1492,51,43,9.44,7.2012
1551,3465,43,8.87,5.7022
1611,1437,43,8.196,6.1205
1649,2902,43,4.207,2.9271
1684,98,43,3.575,1.2889
2169,3209,43,7.156,5.3159
2196,3504,43,6.155,4.1466
2458,469,43,3.242,2.5845
2877,499,43,3.348,2.8122
