54,447,31,42.075,23.872
259,3030,31,4.504,3.0179
760,2708,31,13.017,7.5145
818,3431,31,6.283,5.5373
1147,541,31,10.412,7.7559
1351,535,31,9.668,4.4627
1406,2678,31,13.295,8.4868
1556,1751,31,19.654,14.839
1598,3633,31,67.555,44.738
1643,3083,31,10.284,7.5651
1676,3470,31,77.884,62.505
1989,1245,31,9.223,7.1653
2045,535,31,1.404,1.0904
2183,950,31,1.761,1.3213
2227,3421,31,17.867,14.911
2398,680,31,58.757,42.239
2406,3633,31,118.49,90.883
2559,3633,31,14.874,12.456
2623,1346,31,12.465,10.598
3132,3130,31,15.267,1.752
3271,535,31,3.609,2.3093
3275,3380,31,31.597,18.749
3322,1036,31,21.912,18.486
3353,541,31,27.767,21.854
3364,1188,31,3.08,2.0052
3481,2041,31,28.385,18.201
3514,2077,31,14.609,11.278
3552,2096,31,3.687,1.6485
3595,3130,31,15.503,8.8602
3610,2683,31,10.097,7.8112
3611,1219,31,38.329,26.089
3630,3612,31,12.906,9.0034
