346,2834,22,29.458,21.678
720,2756,22,12.447,7.9365
1640,226,22,31.642,23.013
1754,3636,22,16.8,11.497
1758,2463,22,30.734,24.367
1932,2922,22,29.875,20.26
2073,2905,22,24.17,19.815
2370,3446,22,38.193,31.06
2714,214,22,20.695,13.061
2726,2758,22,80.806,60.165
2749,3499,22,50.318,41.865
3044,2123,22,20.878,15.43
3342,3446,22,6.242,4.8367
