7,2447,17,8.8,5.4551
72,2760,17,45.563,20.67
212,1262,17,8.741,3.6809
329,2679,17,16.063,10.912
486,99,17,2.843,2.1369
656,1153,17,14.103,8.5427
658,663,17,1.397,0.91529
679,2127,17,13.74,8.7569
965,3233,17,46.773,20.593
1016,2760,17,12.123,7.1239
1184,77,17,9.279,4.905
1530,2325,17,6.505,3.8121
1645,3003,17,11.665,9.3576
1863,77,17,12.237,6.8474
1992,77,17,10.475,5.1309
2189,2679,17,5.786,4.9405
2243,663,17,0.28,0.29116
2403,2679,17,16.229,12.863
2675,663,17,25.219,18.838
3098,3120,17,46.168,38.766
3343,99,17,5.738,3.6431
