38,1730,24,10.506,4.586
69,1045,24,51.343,17.269
107,1516,24,11.998,7.3041
118,3321,24,45.685,30.714
302,2677,24,54.744,35.114
481,3239,24,12.991,8.0589
851,2750,24,18.125,11.956
874,1517,24,7.356,5.638
943,1517,24,19.606,9.164
1091,2276,24,26.756,14.628
1103,168,24,9.852,4.9895
1195,2537,24,35.615,16.114
1472,1803,24,11.761,6.7221
1583,1803,24,12.768,6.7833
1646,1752,24,17.813,7.8392
1780,2800,24,49.014,27.298
1814,1516,24,12.559,7.2251
2016,2060,24,6.014,4.1021
2733,1467,24,13.657,10.408
3112,2800,24,65.759,33.679
