62,2006,1,6.339,5.0138
242,3627,1,15.864,10.342
385,2264,1,24.834,21.919
434,591,1,10.169,7.8585
442,3270,1,7.735,5.847
450,2805,1,9.991,6.7488
451,848,1,17.067,7.2759
508,2007,1,17.879,15.376
704,3269,1,31.605,27.714
709,1139,1,9.583,7.8879
728,3432,1,13.282,11.051
729,3432,1,14.509,12.064
738,2165,1,4.827,3.7602
1006,3351,1,14.944,12.219
1027,820,1,16.321,14.201
1029,370,1,46.605,29.442
1044,3384,1,15.346,8.051
1077,373,1,15.736,9.8267
1135,2111,1,9.036,5.3527
1217,3159,1,9.72,8.3018
1460,1031,1,6.583,5.7755
1653,3394,1,22.713,17.644
1744,2172,1,13.054,11.541
1923,1252,1,16.437,14.226
2142,3384,1,16.653,9.4632
2201,97,1,15.808,13.386
2319,2221,1,47.676,41.752
2449,2109,1,17.986,14.67
2647,2804,1,8.536,7.3481
2703,503,1,9.173,6.7313
2842,1252,1,16.981,14.732
2899,1745,1,18.623,13.881
3128,2133,1,43.16,37.291
3222,2314,1,14.629,12.496
3423,1252,1,20.186,15.836
