140,823,10,15.365,8.7807
221,2978,10,141.73,65.201
255,1345,10,19.121,6.5243
559,2713,10,14.127,11.156
612,3129,10,24.231,20.842
757,2305,10,43.773,25.423
821,3375,10,5.688,4.2695
1129,357,10,24.566,20.236
1226,3113,10,19.937,13.779
1377,2978,10,18.53,13.681
1636,397,10,19.131,12.891
1688,3190,10,2.067,0.99734
1800,2980,10,9.221,7.3276
2380,3592,10,17.719,9.676
2475,3202,10,6.136,4.6873
2605,2599,10,29.06,14.632
2627,85,10,14.083,7.3946
2640,771,10,48.398,31.414
2740,246,10,29.502,15.11
2761,3202,10,7.321,5.699
3223,2305,10,13.829,10.832
