16,19,32.548,-115.27,32.626,-115.55,0
16,27,32.548,-115.27,32.551,-115.14,0
16,251,32.548,-115.27,32.097,-116.57,0
16,378,32.548,-115.27,31.918,-116.58,0
16,697,32.548,-115.27,32.467,-115.31,0
16,737,32.548,-115.27,32.393,-116.95,0
16,900,32.548,-115.27,32.605,-114.93,0
16,923,32.548,-115.27,32.485,-116.81,0
16,1069,32.548,-115.27,31.911,-116.28,0
16,1110,32.548,-115.27,32.514,-116.74,0
16,1154,32.548,-115.27,32.408,-115.19,0
16,1481,32.548,-115.27,32.568,-115,0
16,1540,32.548,-115.27,32.484,-116.25,0
16,1615,32.548,-115.27,32.492,-116.58,0
16,1809,32.548,-115.27,32.223,-116.91,0
16,1876,32.548,-115.27,32.511,-114.92,0
16,1900,32.548,-115.27,32.353,-115.19,0
16,1991,32.548,-115.27,32.711,-114.74,0
16,2015,32.548,-115.27,32.201,-115,0
16,2036,32.548,-115.27,32.192,-115,0
16,2063,32.548,-115.27,32.437,-117.06,0
16,2119,32.548,-115.27,32.41,-117.03,0
16,2161,32.548,-115.27,32.232,-115.17,0
16,2271,32.548,-115.27,31.676,-116.51,0
16,2273,32.548,-115.27,32.54,-116.65,0
16,2419,32.548,-115.27,32.472,-116.81,0
16,2533,32.548,-115.27,32.63,-114.86,0
16,2570,32.548,-115.27,32.427,-116.95,0
16,2604,32.548,-115.27,31.889,-116.69,0
16,2624,32.548,-115.27,32.507,-116.79,0
16,2883,32.548,-115.27,32.409,-116.97,0
16,2896,32.548,-115.27,32.589,-115.58,0
16,2970,32.548,-115.27,32.509,-116.74,0
16,3031,32.548,-115.27,32.568,-115.35,0
16,3045,32.548,-115.27,32.405,-116.94,0
16,3101,32.548,-115.27,32.287,-115.11,0
16,3127,32.548,-115.27,32.423,-116.97,0
16,3168,32.548,-115.27,32.489,-116.83,0
16,3214,32.548,-115.27,31.719,-116.57,0
16,3290,32.548,-115.27,32.44,-117,0
16,3318,32.548,-115.27,32.631,-115.57,0
16,3360,32.548,-115.27,32.44,-117.04,0
16,3378,32.548,-115.27,32.464,-116.83,0
16,3473,32.548,-115.27,32.562,-116.63,0
16,3475,32.548,-115.27,32.358,-117.06,0
16,3555,32.548,-115.27,32.446,-114.76,0
16,3585,32.548,-115.27,31.841,-116.61,0
16,3632,32.548,-115.27,32.613,-115.45,0
16,3646,32.548,-115.27,32.497,-116.97,0
19,27,32.626,-115.55,32.551,-115.14,0
19,251,32.626,-115.55,32.097,-116.57,0
19,378,32.626,-115.55,31.918,-116.58,0
19,697,32.626,-115.55,32.467,-115.31,0
19,737,32.626,-115.55,32.393,-116.95,0
19,900,32.626,-115.55,32.605,-114.93,0
19,923,32.626,-115.55,32.485,-116.81,0
19,1069,32.626,-115.55,31.911,-116.28,0
19,1110,32.626,-115.55,32.514,-116.74,0
19,1154,32.626,-115.55,32.408,-115.19,0
19,1481,32.626,-115.55,32.568,-115,0
19,1540,32.626,-115.55,32.484,-116.25,0
19,1615,32.626,-115.55,32.492,-116.58,0
19,1809,32.626,-115.55,32.223,-116.91,0
19,1876,32.626,-115.55,32.511,-114.92,0
19,1900,32.626,-115.55,32.353,-115.19,0
19,1991,32.626,-115.55,32.711,-114.74,0
19,2015,32.626,-115.55,32.201,-115,0
19,2036,32.626,-115.55,32.192,-115,0
19,2063,32.626,-115.55,32.437,-117.06,0
19,2119,32.626,-115.55,32.41,-117.03,0
19,2161,32.626,-115.55,32.232,-115.17,0
19,2271,32.626,-115.55,31.676,-116.51,0
19,2273,32.626,-115.55,32.54,-116.65,0
19,2419,32.626,-115.55,32.472,-116.81,0
19,2533,32.626,-115.55,32.63,-114.86,0
19,2570,32.626,-115.55,32.427,-116.95,0
19,2604,32.626,-115.55,31.889,-116.69,0
19,2624,32.626,-115.55,32.507,-116.79,0
19,2883,32.626,-115.55,32.409,-116.97,0
19,2896,32.626,-115.55,32.589,-115.58,0
19,2970,32.626,-115.55,32.509,-116.74,0
19,3031,32.626,-115.55,32.568,-115.35,0
19,3045,32.626,-115.55,32.405,-116.94,0
19,3101,32.626,-115.55,32.287,-115.11,0
19,3127,32.626,-115.55,32.423,-116.97,0
19,3168,32.626,-115.55,32.489,-116.83,0
19,3214,32.626,-115.55,31.719,-116.57,0
19,3290,32.626,-115.55,32.44,-117,0
19,3318,32.626,-115.55,32.631,-115.57,0
19,3360,32.626,-115.55,32.44,-117.04,0
19,3378,32.626,-115.55,32.464,-116.83,0
19,3473,32.626,-115.55,32.562,-116.63,0
19,3475,32.626,-115.55,32.358,-117.06,0
19,3555,32.626,-115.55,32.446,-114.76,0
19,3585,32.626,-115.55,31.841,-116.61,0
19,3632,32.626,-115.55,32.613,-115.45,0
19,3646,32.626,-115.55,32.497,-116.97,0
27,251,32.551,-115.14,32.097,-116.57,0
27,378,32.551,-115.14,31.918,-116.58,0
27,697,32.551,-115.14,32.467,-115.31,0
27,737,32.551,-115.14,32.393,-116.95,0
27,900,32.551,-115.14,32.605,-114.93,0
27,923,32.551,-115.14,32.485,-116.81,0
27,1069,32.551,-115.14,31.911,-116.28,0
27,1110,32.551,-115.14,32.514,-116.74,0
27,1154,32.551,-115.14,32.408,-115.19,0
27,1481,32.551,-115.14,32.568,-115,0
27,1540,32.551,-115.14,32.484,-116.25,0
27,1615,32.551,-115.14,32.492,-116.58,0
27,1809,32.551,-115.14,32.223,-116.91,0
27,1876,32.551,-115.14,32.511,-114.92,0
